rollno,student_name,emailid,address,contact,mid1_exam_30,mid2_exam_30,attendance_pct_100,backlogs,prev_year_sgpa_10,result
3830,Vivaan Patel,vivaan.patel4736@hotmail.com,"414 Shivaji Boulevard, Thiruvananthapuram - 213614",9241132806,15.4,15.3,71,0,N/A,Pass
3831,Divya Verma,divya.verma8600@rediffmail.com,"137 Main Road, Bangalore - 578216",6575451393,26.7,11.8,100,0,5.58,Pass
3832,Arjun Bansal,arjun.bansal7632@outlook.com,"410 Rajendra Circle, Pune - 767914",6481281781,16.7,22.7,68,0,4.78,Pass
3833,Arjun Patel,arjun.patel716@gmail.com,"497 Shivaji Drive, Agra - 783480",9316387912,26.9,21.8,69,0,5.56,Fail
3834,Aryan Choudhury,aryan.choudhury1178@rediffmail.com,"5 Shivaji Road, Mumbai - 652230",8377748190,25.6,19.7,71,0,N/A,Pass
3835,Sanjay Verma,sanjay.verma1922@yahoo.com,"360 Shivaji Court, Varanasi - 328776",6368509802,16.1,20.0,99,0,6.53,Pass
3836,Anjali Choudhury,anjali.choudhury9644@gmail.com,"3 Shivaji Circle, Visakhapatnam - 745919",9621033997,30,23.5,58,0,N/A,Fail
3837,Yash Reddy,yash.reddy2950@rediffmail.com,"77 Market Path, Hyderabad - 694983",9005616620,23.5,23.9,46,3,N/A,Fail
3838,Akshay Rao,akshay.rao4948@icloud.com,"418 Shivaji Path, Indore - 137784",7327683593,21.6,17.2,85,1,7.27,Pass
3839,Varun Sen,varun.sen7654@hotmail.com,"317 Gandhi Street, Patna - 278918",8295746856,13.3,14.7,63,0,7.24,Fail
3840,Kavya Chopra,kavya.chopra7262@outlook.com,"483 Park Avenue, Chennai - 102497",7366403528,22.0,21.4,91,0,N/A,Pass
3841,Rishi Pandey,rishi.pandey7583@hotmail.com,"158 Market Lane, Gurgaon - 881777",9382158328,13.4,19.0,43,2,7.03,Fail
3842,Naman Mishra,naman.mishra7368@icloud.com,"429 Shivaji Lane, Nashik - 496721",6717714242,28.7,28.7,94,2,6.19,Pass
3843,Aditya Rao,aditya.rao8083@gmail.com,"213 Nehru Drive, Indore - 369518",8940122758,16.4,4.8,62,0,6.87,Fail
3844,Vikram Desai,vikram.desai3246@hotmail.com,"86 Patel Court, Coimbatore - 710286",7923329079,30,29.4,91,3,6.0,Pass
3845,Bhavna Bose,bhavna.bose4753@yahoo.com,"256 Nehru Drive, Mysore - 937810",8507382660,15.6,13.5,57,0,6.67,Pass
3846,Isha Reddy,isha.reddy6313@outlook.com,"168 Nehru Path, Patna - 311022",7923756615,14.0,24.5,61,0,6.67,Pass
3847,Ananya Verma,ananya.verma8592@rediffmail.com,"494 Shivaji Path, Mysore - 607800",8350115406,21.9,22.1,80,0,N/A,Fail
3848,Sahil Das,sahil.das7496@outlook.com,"498 Main Road, Agra - 425800",6634208660,17.9,11.0,80,1,N/A,Pass
3849,Anjali Gupta,anjali.gupta9001@gmail.com,"58 Gandhi Court, Bhopal - 857514",9451175849,15.7,17.9,52,0,9.28,Fail
3850,Tanvi Dutta,tanvi.dutta2256@gmail.com,"447 Gandhi Road, Delhi - 787381",6266805568,20.1,11.1,58,0,N/A,Pass
3851,Sanjay Dutta,sanjay.dutta241@protonmail.com,"193 Gandhi Square, Nashik - 403144",7038570990,7.2,28.9,95,3,4.68,Fail
3852,Rahul Patel,rahul.patel5079@yahoo.com,"41 Main Circle, Indore - 339792",9262763064,17.1,24.0,51,2,N/A,Pass
3853,Aryan Das,aryan.das4225@protonmail.com,"196 Park Boulevard, Pune - 630802",7566590444,7.0,19.2,48,2,7.58,Pass
3854,Diya Rao,diya.rao4042@rediffmail.com,"405 Nehru Circle, Patna - 452373",7537316945,13.3,15.6,78,1,5.92,Fail
3855,Varun Desai,varun.desai4844@gmail.com,"373 Nehru Lane, Hyderabad - 122366",6779290280,11.7,12.3,47,3,6.38,Pass
3856,Aditya Choudhury,aditya.choudhury5685@outlook.com,"361 Shivaji Square, Agra - 234274",9553595691,23.1,21.6,76,0,N/A,Fail
3857,Sanjay Bose,sanjay.bose5685@protonmail.com,"180 Rajendra Drive, Indore - 790768",7880808798,14.1,16.5,92,0,5.56,Pass
3858,Harsh Gupta,harsh.gupta5112@hotmail.com,"272 Patel Street, Hyderabad - 331613",6502393558,14.6,20.1,55,0,7.43,Pass
3859,Priya Kumar,priya.kumar5529@gmail.com,"174 Shivaji Drive, Lucknow - 426596",7670920114,22.5,24.6,69,0,5.9,Fail
3860,Pooja Desai,pooja.desai8423@protonmail.com,"300 Park Street, Agra - 466808",8270305828,16.0,22.3,98,0,6.46,Pass
3861,Vikram Pandey,vikram.pandey1360@icloud.com,"79 Main Drive, Vadodara - 248059",9317217796,28.3,15.5,84,0,N/A,Pass
3862,Rishi Roy,rishi.roy2250@gmail.com,"355 Patel Path, Delhi - 967054",9545986468,16.6,15.3,86,0,5.23,Pass
3863,Varun Arora,varun.arora4520@hotmail.com,"41 Shivaji Boulevard, Varanasi - 699637",7882447546,18.3,16.3,60,2,7.97,Fail
3864,Rahul Chopra,rahul.chopra686@outlook.com,"367 Main Avenue, Mysore - 528682",7729205500,19.2,14.7,75,1,4.99,Pass
3865,Harsh Mishra,harsh.mishra1538@yahoo.com,"356 Main Circle, Coimbatore - 951264",7880264411,14.5,14.7,58,2,6.83,Fail
3866,Varun Srivastava,varun.srivastava7394@protonmail.com,"251 Patel Boulevard, Hyderabad - 779743",8154846678,18.6,23.7,90,1,N/A,Pass
3867,Priya Saxena,priya.saxena6021@yahoo.com,"440 Rajendra Square, Pune - 141690",8811894922,7.5,14.4,65,0,N/A,Fail
3868,Varun Singh,varun.singh7489@protonmail.com,"196 Shivaji Square, Delhi - 505332",8672744817,6.1,28.4,67,3,6.06,Pass
3869,Harsh Khanna,harsh.khanna3437@yahoo.com,"198 Nehru Circle, Jaipur - 212508",8275356318,17.4,18.0,88,0,6.32,Pass
3870,Aryan Sharma,aryan.sharma126@gmail.com,"452 Park Court, Ghaziabad - 819741",7501054208,30,26.2,73,0,7.85,Fail
3871,Amit Bhat,amit.bhat1340@rediffmail.com,"49 Rajendra Court, Varanasi - 997583",6589707547,20.6,16.6,66,0,8.09,Pass
3872,Naman Choudhury,naman.choudhury140@gmail.com,"262 Main Court, Visakhapatnam - 847419",9537403411,15.8,14.3,90,0,7.34,Fail
3873,Ananya Chopra,ananya.chopra1768@icloud.com,"427 Shivaji Square, Indore - 932181",6101248316,20.6,20.3,79,1,N/A,Pass
3874,Simran Das,simran.das7001@icloud.com,"94 Gandhi Path, Vadodara - 359039",9588683922,25.1,23.3,48,0,6.03,Pass
3875,Tanvi Kumar,tanvi.kumar7477@yahoo.com,"241 Park Path, Jaipur - 660781",7775574111,13.5,6.2,100,0,6.27,Pass
3876,Sneha Malhotra,sneha.malhotra4650@outlook.com,"7 Patel Boulevard, Nashik - 536017",9694111402,14.3,29.2,67,0,7.7,Fail
3877,Simran Malhotra,simran.malhotra9147@protonmail.com,"91 Park Lane, Patna - 445948",8329797596,24.6,24.1,42,0,6.55,Pass
3878,Pooja Iyer,pooja.iyer6223@hotmail.com,"28 Shivaji Path, Ludhiana - 538434",9439529984,9.9,20.0,54,0,6.96,Fail
3879,Neha Rao,neha.rao1439@gmail.com,"218 Gandhi Circle, Varanasi - 241916",9937548562,30,15.7,85,3,7.13,Fail
3880,Tanvi Reddy,tanvi.reddy3516@outlook.com,"226 Patel Circle, Jaipur - 426520",6694489937,20.3,26.0,47,0,6.98,Fail
3881,Anjali Sharma,anjali.sharma4032@hotmail.com,"378 Market Circle, Coimbatore - 817412",6085758314,18.4,13.4,92,0,4.3,Pass
3882,Karan Iyer,karan.iyer7146@protonmail.com,"185 Park Court, Agra - 379739",9477718047,15.9,9.9,69,0,5.97,Fail
3883,Simran Jain,simran.jain5834@outlook.com,"359 Patel Road, Hyderabad - 406471",6913981291,24.7,10.9,79,1,7.67,Fail
3884,Meera Roy,meera.roy5815@gmail.com,"11 Rajendra Lane, Mysore - 617131",9974221026,8.1,16.5,78,0,N/A,Pass
3885,Priya Mishra,priya.mishra5432@gmail.com,"329 Rajendra Street, Patna - 432245",7123250298,27.6,25.2,42,2,7.65,Pass
3886,Meera Iyer,meera.iyer9843@hotmail.com,"244 Shivaji Street, Ahmedabad - 846584",9719968606,18.0,16.7,80,0,10.0,Pass
3887,Isha Dutta,isha.dutta5209@yahoo.com,"268 Shivaji Court, Bhopal - 517786",6221877958,14.0,19.2,100,0,6.43,Pass
3888,Divya Khanna,divya.khanna1984@hotmail.com,"380 Rajendra Court, Nagpur - 300456",8015058053,19.5,19.5,51,0,9.56,Pass
3889,Aditya Iyer,aditya.iyer792@icloud.com,"16 Market Boulevard, Hyderabad - 810313",9137492262,13.6,21.8,96,1,7.42,Pass
3890,Rohan Iyer,rohan.iyer7216@gmail.com,"411 Patel Square, Kolkata - 986090",6557611380,30,20.5,94,1,N/A,Fail
3891,Simran Verma,simran.verma8132@hotmail.com,"278 Market Road, Ludhiana - 457201",6172974132,10.3,21.0,86,0,4.0,Pass
3892,Amit Rao,amit.rao999@protonmail.com,"444 Nehru Drive, Surat - 956131",6014291300,23.9,22.6,50,0,8.0,Fail
3893,Bhavna Saxena,bhavna.saxena7112@icloud.com,"260 Shivaji Lane, Varanasi - 907567",7519520013,20.3,9.5,69,0,7.22,Pass
3894,Sneha Khanna,sneha.khanna9923@icloud.com,"45 Patel Square, Coimbatore - 878964",9594406179,30,5.1,80,0,4.59,Fail
3895,Anjali Iyer,anjali.iyer5528@yahoo.com,"227 Nehru Avenue, Mumbai - 833369",6636147995,23.2,8.1,66,0,6.79,Fail
3896,Isha Choudhury,isha.choudhury9788@gmail.com,"338 Shivaji Court, Nagpur - 868170",8490565692,14.9,10.7,52,0,7.54,Fail
3897,Karan Chopra,karan.chopra7723@gmail.com,"332 Rajendra Circle, Kochi - 490235",9576872256,23.3,20.2,70,1,N/A,Pass
3898,Naman Iyer,naman.iyer3370@gmail.com,"467 Park Avenue, Chennai - 257387",7272777720,12.4,21.6,50,0,6.86,Fail
3899,Sahil Choudhury,sahil.choudhury59@rediffmail.com,"144 Gandhi Path, Coimbatore - 778290",9998211679,15.9,27.2,82,0,N/A,Fail
3900,Simran Sinha,simran.sinha7030@gmail.com,"104 Market Court, Delhi - 604665",6261399943,21.8,23.5,89,0,7.81,Pass
3901,Tanvi Jain,tanvi.jain6385@rediffmail.com,"245 Rajendra Avenue, Mysore - 934089",7200605745,23.1,8.0,73,1,6.12,Pass
3902,Rishi Malhotra,rishi.malhotra9140@icloud.com,"369 Shivaji Court, Hyderabad - 497299",8610103231,14.0,25.6,92,1,7.66,Fail
3903,Sanjay Kumar,sanjay.kumar9508@rediffmail.com,"268 Main Square, Gurgaon - 368071",9720847832,17.2,20.5,58,0,7.58,Fail
3904,Harsh Sharma,harsh.sharma8876@outlook.com,"238 Market Lane, Visakhapatnam - 794856",9537967771,11.6,23.1,68,3,7.02,Pass
3905,Rohan Jain,rohan.jain753@hotmail.com,"334 Patel Boulevard, Agra - 551102",7932901824,27.4,12.6,57,0,8.21,Pass
3906,Aryan Kumar,aryan.kumar916@protonmail.com,"121 Rajendra Lane, Jaipur - 683118",9139313583,15.4,21.0,74,0,7.7,Pass
3907,Amit Arora,amit.arora4943@gmail.com,"205 Rajendra Path, Chandigarh - 291352",8301174753,7.5,24.1,62,3,5.48,Pass
3908,Aditya Singh,aditya.singh7629@yahoo.com,"284 Nehru Avenue, Gurgaon - 779830",8035599120,6.7,13.3,98,0,8.22,Fail
3909,Anjali Bose,anjali.bose5138@protonmail.com,"9 Gandhi Road, Ranchi - 380267",6539956105,14.3,18.9,78,0,5.7,Pass
3910,Akshay Reddy,akshay.reddy6263@icloud.com,"151 Shivaji Road, Ludhiana - 164486",9204636938,20.6,22.0,84,0,6.74,Fail
3911,Neha Reddy,neha.reddy569@gmail.com,"76 Patel Street, Chennai - 582570",8187513191,15.1,23.6,66,0,5.73,Pass
3912,Meera Reddy,meera.reddy8816@protonmail.com,"20 Gandhi Road, Jaipur - 475753",7041960043,25.6,15.7,95,0,7.87,Pass
3913,Vivaan Mishra,vivaan.mishra1335@hotmail.com,"188 Gandhi Drive, Ahmedabad - 713860",7714933596,19.5,22.3,62,0,6.11,Pass
3914,Isha Choudhury,isha.choudhury8793@rediffmail.com,"159 Nehru Road, Pune - 752111",8817301463,24.0,15.5,78,0,N/A,Pass
3915,Akshay Pandey,akshay.pandey9574@hotmail.com,"301 Main Circle, Mumbai - 466191",9862229324,17.7,18.0,67,0,N/A,Fail
3916,Sanjay Chopra,sanjay.chopra7951@hotmail.com,"22 Park Road, Bhopal - 967637",7215519541,14.4,11.1,78,1,N/A,Pass
3917,Bhavna Sinha,bhavna.sinha8520@rediffmail.com,"309 Shivaji Lane, Gurgaon - 704280",7756309919,15.7,18.3,49,0,N/A,Pass
3918,Arjun Bansal,arjun.bansal3119@protonmail.com,"55 Park Lane, Nagpur - 528233",6731318726,13.6,27.0,75,0,8.36,Pass
3919,Yash Desai,yash.desai5053@outlook.com,"36 Market Circle, Nagpur - 985473",6895952843,15.7,13.5,70,0,6.73,Pass
3920,Arjun Srivastava,arjun.srivastava6097@outlook.com,"4 Nehru Boulevard, Nagpur - 510347",6549243642,20.4,16.3,96,0,5.15,Pass
3921,Arjun Khanna,arjun.khanna5909@gmail.com,"179 Main Court, Ranchi - 478301",8285266901,8.0,12.3,97,0,7.4,Pass
3922,Neha Arora,neha.arora1586@rediffmail.com,"158 Patel Boulevard, Ahmedabad - 584096",7768893120,23.1,30,45,3,7.42,Pass
3923,Yash Bhattacharya,yash.bhattacharya4466@outlook.com,"37 Nehru Lane, Jaipur - 808394",7723001581,18.4,28.6,77,0,8.1,Fail
3924,Sanjay Reddy,sanjay.reddy7955@outlook.com,"99 Park Avenue, Ranchi - 927189",7621872080,25.2,14.5,46,0,4.1,Fail
3925,Pooja Iyer,pooja.iyer6332@yahoo.com,"410 Rajendra Lane, Gurgaon - 564493",8719032171,18.9,21.2,65,0,5.62,Pass
3926,Varun Bhattacharya,varun.bhattacharya9083@gmail.com,"17 Main Path, Agra - 683182",8792493285,11.4,20.2,97,2,5.38,Fail
3927,Varun Sinha,varun.sinha8864@gmail.com,"287 Main Circle, Bhopal - 751161",8465911704,0,12.7,80,2,8.45,Pass
3928,Tanvi Das,tanvi.das9740@hotmail.com,"130 Park Circle, Bangalore - 137260",6855938030,26.5,7.1,65,0,7.45,Pass
3929,Karan Reddy,karan.reddy8163@icloud.com,"255 Shivaji Square, Kochi - 733855",8195635671,13.2,16.3,99,0,5.98,Pass
3930,Yash Gupta,yash.gupta3033@outlook.com,"220 Nehru Court, Ranchi - 424771",6683969771,12.4,30,75,0,5.35,Fail
3931,Pooja Malhotra,pooja.malhotra1430@protonmail.com,"185 Park Avenue, Bangalore - 810470",7778912498,30,21.4,68,0,7.18,Pass
3932,Isha Iyer,isha.iyer7485@icloud.com,"296 Rajendra Circle, Kolkata - 884489",7768459468,18.2,16.4,84,0,5.94,Fail
3933,Swati Bhattacharya,swati.bhattacharya4488@protonmail.com,"101 Park Avenue, Nagpur - 839420",8219001893,25.2,16.3,59,0,8.18,Pass
3934,Diya Verma,diya.verma9425@protonmail.com,"215 Park Circle, Kochi - 527113",8181695654,7.2,12.7,43,0,6.75,Pass
3935,Nikhil Chopra,nikhil.chopra625@rediffmail.com,"162 Nehru Path, Indore - 181714",7242932975,12.5,16.7,67,0,7.26,Pass
3936,Yash Khanna,yash.khanna1437@protonmail.com,"232 Main Square, Jaipur - 736317",6601867087,5.8,30,71,0,N/A,Pass
3937,Aisha Kumar,aisha.kumar4533@outlook.com,"482 Park Square, Ghaziabad - 413304",6035963541,20.8,25.3,73,0,6.94,Pass
3938,Rohan Singh,rohan.singh104@outlook.com,"57 Gandhi Circle, Nagpur - 207094",8175962634,20.6,25.9,46,0,7.75,Pass
3939,Bhavna Dutta,bhavna.dutta3113@rediffmail.com,"250 Rajendra Square, Noida - 138045",9987369597,16.0,6.6,73,0,4.33,Pass
3940,Bhavna Iyer,bhavna.iyer8684@yahoo.com,"440 Patel Lane, Pune - 783819",6594768036,16.1,17.8,59,0,6.86,Pass
3941,Aarav Mishra,aarav.mishra52@hotmail.com,"184 Park Drive, Vadodara - 149890",6059042749,18.4,20.5,71,0,7.27,Pass
3942,Simran Reddy,simran.reddy7001@rediffmail.com,"439 Gandhi Street, Jaipur - 971523",7082349121,10.8,23.5,43,0,6.12,Pass
3943,Amit Gupta,amit.gupta6863@icloud.com,"423 Gandhi Boulevard, Nashik - 316040",6585499565,21.5,28.0,91,0,5.31,Fail
3944,Vivaan Jain,vivaan.jain9212@rediffmail.com,"362 Patel Lane, Bhopal - 367659",6304266022,22.7,27.0,55,3,7.74,Fail
3945,Tanvi Jain,tanvi.jain1468@protonmail.com,"103 Shivaji Path, Visakhapatnam - 425553",6549451491,16.2,19.8,48,1,6.0,Fail
3946,Tanvi Bhattacharya,tanvi.bhattacharya3084@rediffmail.com,"331 Gandhi Drive, Lucknow - 485124",7963305272,17.4,25.9,95,0,7.34,Fail
3947,Veer Desai,veer.desai6533@hotmail.com,"162 Park Lane, Gurgaon - 987097",8569493014,19.3,23.0,71,0,7.26,Pass
3948,Ananya Verma,ananya.verma1179@yahoo.com,"115 Patel Path, Thiruvananthapuram - 320429",8766885399,19.0,15.6,53,0,8.66,Pass
3949,Veer Iyer,veer.iyer9248@rediffmail.com,"270 Rajendra Drive, Visakhapatnam - 645618",7841263952,26.2,29.6,53,0,6.31,Fail
3950,Priya Patel,priya.patel5776@gmail.com,"251 Rajendra Boulevard, Thiruvananthapuram - 498225",9672012517,22.4,29.0,80,1,6.24,Pass
3951,Rahul Desai,rahul.desai7805@icloud.com,"165 Shivaji Road, Mumbai - 672044",6330006154,22.1,7.6,50,1,6.2,Pass
3952,Naman Jain,naman.jain8399@yahoo.com,"70 Rajendra Lane, Noida - 472339",8718973525,23.7,30,66,0,6.38,Fail
3953,Sanjay Kumar,sanjay.kumar4842@hotmail.com,"164 Rajendra Circle, Hyderabad - 452401",6440314785,24.9,25.4,71,3,7.55,Fail
3954,Vikram Bose,vikram.bose5792@icloud.com,"311 Park Avenue, Kolkata - 543251",8799735652,6.9,27.5,65,0,5.76,Pass
3955,Aditya Malhotra,aditya.malhotra3159@protonmail.com,"199 Rajendra Road, Delhi - 994179",8908819491,13.2,17.0,52,0,6.1,Fail
3956,Kritika Choudhury,kritika.choudhury7698@outlook.com,"328 Market Square, Mumbai - 291000",7711156208,24.5,14.9,77,0,10.0,Fail
3957,Yash Chopra,yash.chopra9955@gmail.com,"308 Gandhi Street, Chandigarh - 829666",9431855069,9.5,5.1,76,2,7.55,Pass
3958,Vikram Gupta,vikram.gupta3851@protonmail.com,"43 Main Street, Chennai - 403115",6850977006,8.4,28.6,60,1,8.32,Fail
3959,Pooja Nair,pooja.nair3358@yahoo.com,"85 Patel Street, Chennai - 629211",9584358217,23.1,7.7,57,0,7.16,Fail
3960,Karan Desai,karan.desai1390@hotmail.com,"359 Nehru Circle, Pune - 925294",9447728230,16.7,16.8,52,0,5.89,Pass
3961,Aditya Bhattacharya,aditya.bhattacharya3367@protonmail.com,"29 Market Circle, Indore - 701118",9768139234,25.7,15.1,77,0,4.0,Fail
3962,Isha Malhotra,isha.malhotra4201@yahoo.com,"97 Park Boulevard, Nashik - 389972",8435599182,4.9,11.6,99,0,8.8,Fail
3963,Aarav Dutta,aarav.dutta8401@gmail.com,"283 Main Boulevard, Delhi - 785015",6361357590,19.8,13.7,46,0,6.61,Pass
3964,Neha Das,neha.das4372@outlook.com,"323 Nehru Lane, Vadodara - 821472",9903583639,17.6,20.0,96,0,5.9,Pass
3965,Akshay Sen,akshay.sen4383@protonmail.com,"113 Market Boulevard, Indore - 322175",9242260246,17.8,27.1,45,0,7.96,Fail
3966,Karan Chopra,karan.chopra5538@icloud.com,"321 Market Circle, Thiruvananthapuram - 952547",9759899905,26.0,11.6,75,0,6.17,Fail
3967,Aryan Mishra,aryan.mishra2024@hotmail.com,"453 Market Court, Delhi - 734854",9006876844,29.8,19.6,69,3,5.13,Fail
3968,Akshay Jain,akshay.jain1278@gmail.com,"241 Gandhi Avenue, Ahmedabad - 222997",9235689031,30,16.1,53,0,5.82,Pass
3969,Arjun Iyer,arjun.iyer3871@outlook.com,"391 Patel Path, Noida - 583141",7596269637,18.9,21.6,48,0,6.82,Pass
3970,Priya Nair,priya.nair6281@rediffmail.com,"468 Shivaji Boulevard, Bhopal - 900582",8288405874,19.6,23.2,99,0,6.4,Pass
3971,Aisha Iyer,aisha.iyer8847@icloud.com,"405 Nehru Lane, Chennai - 532279",9848245479,8.2,28.9,41,0,5.7,Pass
3972,Meera Kumar,meera.kumar4052@gmail.com,"183 Shivaji Path, Pune - 959647",9150835525,10.1,24.6,66,0,7.44,Pass
3973,Ananya Gupta,ananya.gupta8448@icloud.com,"328 Market Avenue, Chennai - 440928",7862890646,11.9,18.6,51,0,7.02,Fail
3974,Harsh Sinha,harsh.sinha7482@hotmail.com,"282 Rajendra Avenue, Kochi - 284848",6131155305,23.2,25.4,40,0,N/A,Fail
3975,Rohan Nair,rohan.nair4612@gmail.com,"80 Nehru Boulevard, Bhopal - 627473",7360345365,17.1,19.9,65,0,6.67,Fail
3976,Anjali Arora,anjali.arora1894@hotmail.com,"53 Main Path, Chennai - 498899",9283166187,21.9,17.4,99,1,4.39,Fail
3977,Kavya Malhotra,kavya.malhotra6359@outlook.com,"215 Patel Drive, Visakhapatnam - 602022",8969444479,27.4,8.8,64,0,4.8,Pass
3978,Nikhil Sen,nikhil.sen3818@yahoo.com,"113 Market Circle, Vadodara - 912522",7486584057,18.2,18.7,81,0,5.86,Pass
3979,Tanvi Iyer,tanvi.iyer1550@icloud.com,"277 Gandhi Road, Lucknow - 870434",9818334907,13.8,30,87,2,5.81,Pass
3980,Amit Mishra,amit.mishra489@icloud.com,"215 Market Lane, Gurgaon - 580688",8347371937,28.9,23.9,88,0,9.34,Fail
3981,Aisha Saxena,aisha.saxena3122@yahoo.com,"375 Gandhi Circle, Gurgaon - 728197",6462554807,25.0,19.6,76,0,6.46,Fail
3982,Divya Iyer,divya.iyer7917@protonmail.com,"429 Park Road, Kolkata - 151660",7013275441,30,20.9,48,2,7.72,Fail
3983,Sanjay Arora,sanjay.arora2534@gmail.com,"238 Market Lane, Pune - 147931",7336595947,8.5,18.7,54,0,6.12,Pass
3984,Vikram Reddy,vikram.reddy9554@outlook.com,"391 Patel Avenue, Noida - 963719",9583907963,0,26.5,64,1,8.32,Pass
3985,Sanjay Arora,sanjay.arora6288@icloud.com,"447 Shivaji Path, Hyderabad - 419386",8242598084,18.4,20.8,69,0,5.68,Pass
3986,Vivaan Mishra,vivaan.mishra8658@gmail.com,"159 Nehru Drive, Vadodara - 756662",6314460178,20.7,22.1,77,0,6.88,Pass
3987,Pooja Arora,pooja.arora1970@hotmail.com,"460 Park Drive, Ludhiana - 676415",6914042820,9.6,25.8,66,0,6.48,Fail
3988,Veer Dutta,veer.dutta4590@rediffmail.com,"492 Gandhi Street, Ranchi - 396000",8750893974,5.8,23.4,77,0,7.45,Pass
3989,Shreya Dutta,shreya.dutta1836@icloud.com,"402 Shivaji Road, Ghaziabad - 496116",7424851050,17.1,20.9,43,2,5.91,Pass
3990,Yash Reddy,yash.reddy2184@yahoo.com,"260 Park Avenue, Chandigarh - 114626",8149965178,22.6,21.2,66,0,6.32,Fail
3991,Sanjay Desai,sanjay.desai8760@yahoo.com,"270 Gandhi Road, Thiruvananthapuram - 552606",7647112994,22.8,0,47,0,6.39,Fail
3992,Naman Srivastava,naman.srivastava8209@hotmail.com,"413 Patel Road, Varanasi - 299299",7661896619,18.8,16.1,43,0,4.45,Fail
3993,Varun Das,varun.das1988@icloud.com,"51 Gandhi Court, Bangalore - 226607",6697621993,16.1,16.4,89,0,7.22,Fail
3994,Karan Chopra,karan.chopra2680@rediffmail.com,"304 Main Road, Thiruvananthapuram - 383832",6310051469,24.3,10.9,61,0,N/A,Pass
3995,Aryan Mishra,aryan.mishra813@yahoo.com,"232 Park Square, Noida - 711329",7689525540,26.5,16.9,94,0,6.98,Fail
3996,Aditya Desai,aditya.desai1463@gmail.com,"332 Nehru Circle, Ahmedabad - 101756",6221169537,26.2,23.2,85,0,6.5,Pass
3997,Nikhil Srivastava,nikhil.srivastava4939@protonmail.com,"120 Main Boulevard, Mysore - 409922",8274196572,20.6,11.0,54,0,7.05,Pass
3998,Rishi Pandey,rishi.pandey8627@protonmail.com,"374 Rajendra Avenue, Jaipur - 477175",6557739279,18.1,23.9,82,0,N/A,Pass
3999,Aryan Khanna,aryan.khanna6402@gmail.com,"245 Main Square, Ludhiana - 211431",9446261403,22.0,22.4,84,0,N/A,Fail
4000,Vivaan Bhattacharya,vivaan.bhattacharya9829@rediffmail.com,"251 Market Court, Lucknow - 905698",6198545165,13.2,10.7,78,0,6.46,Fail
4001,Arjun Nair,arjun.nair6070@outlook.com,"73 Nehru Circle, Mysore - 583611",7746133051,24.1,11.5,65,0,6.93,Fail
4002,Anjali Arora,anjali.arora4835@gmail.com,"245 Market Avenue, Bangalore - 754388",6563556632,18.4,30,67,1,7.54,Pass
4003,Bhavna Roy,bhavna.roy5957@icloud.com,"285 Rajendra Path, Gurgaon - 362345",6603753098,30,22.2,63,0,7.47,Pass
4004,Harsh Mishra,harsh.mishra4569@gmail.com,"349 Shivaji Path, Surat - 508689",9965164347,24.1,13.3,100,0,N/A,Fail
4005,Vivaan Kumar,vivaan.kumar8567@protonmail.com,"337 Main Path, Nagpur - 652041",7581490861,28.4,12.2,77,3,6.21,Fail
4006,Varun Verma,varun.verma5665@outlook.com,"216 Park Path, Mumbai - 845979",7100414065,24.6,12.6,80,0,7.47,Pass
4007,Swati Choudhury,swati.choudhury3142@icloud.com,"6 Nehru Avenue, Jaipur - 252109",7906688050,11.9,14.6,92,0,N/A,Fail
4008,Divya Saxena,divya.saxena9560@rediffmail.com,"290 Rajendra Street, Nashik - 114356",8031600655,16.8,19.3,95,0,9.58,Fail
4009,Meera Das,meera.das270@gmail.com,"457 Nehru Street, Patna - 455619",9001738235,21.9,12.9,71,0,5.45,Fail
4010,Amit Das,amit.das7562@protonmail.com,"309 Main Boulevard, Surat - 302275",9285832917,12.5,19.8,57,1,5.56,Pass
4011,Naman Patel,naman.patel6776@protonmail.com,"100 Shivaji Circle, Ghaziabad - 598089",6341678813,14.1,27.0,85,1,5.99,Pass
4012,Bhavna Bose,bhavna.bose7581@rediffmail.com,"279 Park Boulevard, Hyderabad - 823683",7402306666,13.4,24.7,88,0,N/A,Pass
4013,Diya Nair,diya.nair5547@gmail.com,"165 Shivaji Lane, Jaipur - 409637",6950477893,7.2,10.3,63,0,6.63,Pass
4014,Meera Malhotra,meera.malhotra8620@outlook.com,"32 Patel Boulevard, Varanasi - 850046",6722584049,22.5,22.1,79,1,7.36,Fail
4015,Rohan Bhattacharya,rohan.bhattacharya5099@gmail.com,"150 Shivaji Lane, Lucknow - 597818",9232306548,15.2,21.1,70,0,8.53,Pass
4016,Neha Iyer,neha.iyer5228@icloud.com,"152 Nehru Square, Nagpur - 624300",8269551632,27.8,3.7,100,2,5.56,Pass
4017,Veer Roy,veer.roy3093@gmail.com,"401 Patel Drive, Agra - 103128",6121532819,12.7,13.6,69,0,7.56,Pass
4018,Aditya Malhotra,aditya.malhotra5762@outlook.com,"374 Market Path, Chandigarh - 826788",9571208145,30,26.5,80,0,5.65,Fail
4019,Varun Desai,varun.desai391@gmail.com,"412 Main Boulevard, Lucknow - 387501",6774081622,27.7,26.3,64,0,4.97,Fail
4020,Ananya Bhat,ananya.bhat6120@outlook.com,"80 Market Street, Kolkata - 219133",9440584995,21.9,11.5,76,0,7.44,Pass
